method,time,outlet_concentration,mass,budget_mass,raw_mass,mass_rate,transport_rate,dirichlet_source_rate,mass_balance_residual_rate,mass_balance_relative_residual,limiter_mass_change_abs,limiter_mass_residual,min_c,max_c,raw_min_c_before_limiter,raw_max_c_before_limiter,raw_below_zero_before_limiter,raw_above_one_before_limiter
FEM,27.8,0.9303772061052522,988.4294070715605,988.4294070715071,988.4294070715604,7.091095972332937,-7.183243711749537,-0.09214773941957748,-2.4398452008744798e-14,1.6982893096632317e-15,0.17737645856675596,1.1368683772161603e-13,0.10024925093521957,1.0,0.09974351749541807,1.0060532047800377,0,141
FEM,28.0,0.9309707023488648,989.8329002029374,989.8329002028838,989.8329002029375,7.017465656884951,-7.108687990599314,-0.09122233371545838,-5.276204820270358e-14,3.711096075145878e-15,0.17499487351744863,0.0,0.10048378154284766,1.0,0.09998274013215418,1.006009064744892,0,141
FEM,28.200000000000003,0.9315572599563893,991.2218769721869,991.2218769721329,991.2218769721869,6.9448838462477624,-7.035195700888643,-0.09031185464313884,-8.836160969583062e-14,6.279968138246328e-15,0.17265020928675767,-1.1368683772161603e-13,0.10072495315407178,1.0,0.10022856285816063,1.0059655380481467,0,142
FEM,28.400000000000002,0.9321369922079347,992.5965432167952,992.5965432167407,992.5965432167952,6.873331223041532,-6.962747442911905,-0.08941621987320209,4.8200159141753574e-14,3.4612887755114305e-15,0.17034116699767335,0.0,0.10097306058696776,1.0,0.10048128281544295,1.0059226136983448,0,142
FEM,28.6,0.9327100088884185,993.9571010619866,993.9571010619317,993.9571010619867,6.802789225957326,-6.89132443459933,-0.08853520864418957,-1.2640929969442993e-14,9.171625925761501e-16,0.1680653219681291,0.0,0.1012283762529983,1.0,0.10074117805288388,1.0058802809504153,0,142
FEM,28.8,0.9332764170257627,995.3037491023802,995.3037491023247,995.3037491023802,6.733240201967874,-6.8209085152691955,-0.08766831330434696,2.929427533882034e-14,2.1473880842439146e-15,0.16582296573699382,0.0,0.10149115846494842,1.0,0.10100850472227739,1.0058385293235879,0,142
FEM,29.0,0.9338363208853769,996.6366824399145,996.6366824398585,996.6366824399142,6.664666687670433,-6.7514818783203445,-0.08681519065100607,-5.516680862127643e-14,4.085533340348426e-15,0.16361366787623513,-1.1368683772161603e-13,0.10176164986068074,1.0,0.10128350538898509,1.0057973485454708,0,142
FEM,29.200000000000003,0.9343898221140726,997.9560927703733,997.9560927703167,997.9560927703732,6.597051652293544,-6.683027184743281,-0.08597553245238967,1.2242810931706316e-14,9.159629755549302e-16,0.1614369767914914,-1.1368683772161603e-13,0.10204007783726478,1.0,0.10156640745308325,1.00575672856086,0,142
FEM,29.400000000000002,0.9349370203960562,999.2621684658227,999.2621684657657,999.2621684658227,6.530378477247041,-6.615527532501822,-0.08514905525670152,-2.4412763477421606e-14,1.8451108666299952e-15,0.1592948808017806,0.0,0.10232666222503796,1.0,0.10185742357941295,1.0057166595268814,0,143
FEM,29.6,0.9354780038154132,1000.5550953817104,1000.555095381653,1000.5550953817105,6.464634579439235,-6.548970070697411,-0.08433549126097223,1.2326077658553203e-14,9.410699335535326e-16,0.1572151370128259,0.0,0.10262169205045683,1.0,0.10215675936749057,1.0056771317621678,0,143
FEM,29.8,0.9360126679104526,1001.8350651698236,1001.8350651697656,1001.8350651698236,6.3998489405656755,-6.483383516421078,-0.0835345758583836,3.0448733812082907e-14,2.3482132234623726e-15,0.15515020505290625,0.0,0.10292530387086307,1.0,0.10246469012317448,1.0056381352637775,0,143
FEM,30.0,0.9365411397794208,1003.1022598031511,1003.1022598030927,1003.1022598031511,6.335973166637814,-6.418719232107556,-0.08274606547182639,-5.425347671117464e-14,4.226191764221471e-15,0.15311742259780248,0.0,0.10323767337997378,1.0,0.10278133915810479,1.0055996611055988,0,144
FEM,30.200000000000003,0.9370635757112474,1004.3568571558826,1004.3568571558236,1004.3568571558825,6.2729867636568315,-6.354956481598389,-0.08196971794379042,-3.6436131889416856e-14,2.8667491268363566e-15,0.15111529570151594,0.0,0.10355896028138123,1.0,0.10310686933242691,1.005561700219563,0,144
FEM,30.400000000000002,0.9375801167648097,1005.5990311204895,1005.59903112043,1005.5990311204894,6.210869823033818,-6.292075120092996,-0.08120529706080495,-2.39270409041481e-14,1.901363258341977e-15,0.14914149210767486,0.0,0.10388930623335567,1.0,0.10344142804293342,1.0055242437434986,0,144
FEM,30.6,0.9380908836029366,1006.8289518614598,1006.8289518614,1006.8289518614598,6.149603704851643,-6.230056277278624,-0.08045257242860307,7.792377854087817e-14,6.2538583178662895e-15,0.147197960581138,0.0,0.10422884813461664,1.0,0.10378514513081483,1.0054872830314867,0,143
FEM,30.8,0.9385959808433958,1008.0467863857366,1008.0467863856765,1008.0467863857368,6.089172621385046,-6.168884087918496,-0.0797114665360887,-6.40477254565397e-14,5.191192162449673e-15,0.14528757043774476,0.0,0.10457772144532397,1.0,0.10413814612942084,1.0054508095702532,0,143
FEM,31.0,0.9390955006535029,1009.2526988546823,1009.2526988546216,1009.2526988546824,6.029562344729129,-6.1085445481500145,-0.07898220342446241,5.636376781970043e-14,4.613518602950502e-15,0.14340403815856317,-1.1368683772161603e-13,0.1049360329589314,1.0,0.10450055556258153,1.0054148149586812,0,143
FEM,31.200000000000003,0.9395895305710646,1010.446850616825,1010.4468506167636,1010.446850616825,5.970758810713619,-6.049023175646131,-0.07826436493576239,5.726842611242233e-14,4.7336920730420064e-15,0.14155803347750878,0.0,0.10530391259230108,1.0,0.10487246970381707,1.0053792910715558,0,144
FEM,31.400000000000002,0.9400781264567488,1011.6294002940376,1011.6294002939756,1011.6294002940376,5.912748386062958,-5.990305984518201,-0.07755759845862786,-6.918337430716903e-14,5.774611053755202e-15,0.13973506340539704,-1.1368683772161603e-13,0.1056814373248056,1.0,0.10525400836585515,1.0053442297452004,0,144
FEM,31.6,0.9405613299470973,1012.8005047431606,1012.8005047430976,1012.8005047431603,5.8555222456135425,-5.9323838491499,-0.07686160353964397,-3.118425656589707e-14,2.6283073852644482e-15,0.13793796017239396,-1.1368683772161603e-13,0.1060686841448833,1.0,0.10564523882903712,1.0053096232336054,0,144
FEM,31.8,0.941039199776767,1013.9603184832451,1013.9603184831817,1013.9603184832451,5.799068700422936,-5.875244813932635,-0.07617611351202563,-1.4974219780805598e-13,1.2743485807853118e-14,0.13616670238764209,0.0,0.10646572178572994,1.0,0.10604622878567391,1.0052754638866968,0,144
FEM,32.0,0.9415118158654574,1015.1089934421284,1015.1089934420645,1015.1089934421286,5.743374794417377,-5.818875681231603,-0.07550088681781865,-4.866766711852932e-15,4.1818789216865917e-16,0.13442097408824474,1.1368683772161603e-13,0.1068726102062028,1.0,0.10645703806655253,1.0052417441991952,0,144
FEM,32.2,0.9419792681412107,1016.2466788373488,1016.2466788372844,1016.2466788373488,5.688426976101937,-5.763262676657554,-0.0748357005579465,-1.183862036180372e-14,1.0270762436137322e-15,0.1327004138146302,0.0,0.10728940081861808,1.0,0.10687771811257864,1.0052084568124886,0,144
FEM,32.4,0.9424416464699791,1017.3735212016494,1017.3735212015847,1017.3735212016496,5.634211821504209,-5.708392167471594,-0.07418034596995202,-4.380176776841438e-14,3.836611648548102e-15,0.1310046499687591,0.0,0.10771613681372168,1.0,0.10730831219242516,1.0051755945120608,0,144
FEM,32.6,0.9428990358722474,1018.4896644830019,1018.4896644829365,1018.4896644830019,5.580716406762463,-5.654251032025911,-0.07353462526710658,-2.903319945568583e-14,2.5673780038444705e-15,0.1293333117860128,0.0,0.1081528535085185,1.0,0.10774885571679658,1.0051431502243573,0,144
FEM,32.800000000000004,0.9433515156006865,1019.5952501596948,1019.5952501596291,1019.5952501596948,5.527928383464769,-5.6008267328831,-0.07289834942010831,-4.646456830403878e-14,4.148009795699675e-15,0.12768603276254006,1.1368683772161603e-13,0.10859957869368767,1.0,0.10819937657518096,1.0051111170135691,0,144
FEM,33.0,0.9437991599223735,1020.6904173429668,1020.6904173429009,1020.6904173429671,5.47583591636112,-5.5481072529505795,-0.07227133659195677,-6.688139625454781e-14,6.02740657356291e-15,0.12606245155984602,-2.2737367544323206e-13,0.10905633297253339,1.0,0.10865989547185355,1.0050794880784386,0,144
FEM,33.2,0.9442420392669665,1021.7753028610042,1021.7753028609377,1021.7753028610043,5.424427590187406,-5.496081001209845,-0.0716534110259364,3.270560905432873e-14,2.975357263395398e-15,0.12446221212633275,-1.1368683772161603e-13,0.10952313008882208,1.0,0.10913042625319039,1.0050482567491528,0,144
FEM,33.4,0.9446802211953474,1022.8500413270835,1022.8500413270167,1022.8500413270838,5.37369233039783,-5.444736732643303,-0.0710444022483249,1.0356472623929136e-13,9.510535708581982e-15,0.12288496362703082,0.0,0.10999997724283973,1.0,0.10961097622380774,1.0050174164843249,0,144
FEM,33.6,0.9451137710750085,1023.9147651965575,1023.91476519649,1023.9147651965576,5.323619347370254,-5.394063491856674,-0.07044414449012777,9.455110305811587e-15,8.764366900836963e-16,0.1213303603502712,-1.1368683772161603e-13,0.11048687539572989,1.0,0.11010154645105963,1.0049869608680504,0,144
FEM,33.800000000000004,0.9455427529190347,1024.9696048166054,1024.9696048165376,1024.9696048166056,5.27419810024071,-5.344050576499374,-0.06985247626130878,-6.652404321849659e-14,6.2241217842343824e-15,0.11980015425956352,0.0,0.11098382622689855,1.0,0.11060213205810641,1.004956883607067,0,145
FEM,34.0,0.9459672263056603,1026.0146893357166,1026.0146893356484,1026.0146893357169,5.2254225955573474,-5.294691835066452,-0.06926923951202327,-1.287156145557411e-13,1.215515638731127e-14,0.11829719447064241,0.0,0.11149083598766445,1.0,0.11111272916931154,1.0049271784910465,0,145
FEM,34.2,0.9463872395561295,1027.0501477337011,1027.0501477336325,1027.0501477337011,5.1772919899224235,-5.245986269051322,-0.06869427913156123,-5.636636990491439e-14,5.372332962195621e-15,0.11681225586062235,-2.2737367544323206e-13,0.1120078771830698,1.0,0.11163333875236152,1.0048978393712096,0,145
FEM,34.4,0.9468028515069894,1028.0761044766116,1028.0761044765425,1028.0761044766118,5.129783714553469,-5.1979111602962575,-0.06812744574576794,5.333060382195498e-14,5.1300033972589185e-15,0.11534859903395048,0.0,0.11253492861479308,1.0,0.11216392829790617,1.0048688603707732,0,145
FEM,34.6,0.9472141274042037,1029.0926819686335,1029.092681968564,1029.0926819686335,5.08288746010976,-5.150456052554681,-0.06756859244766517,-7.157642534227904e-14,6.94855218760262e-15,0.11390586252878104,0.0,0.11292637673793426,1.0,0.11255882418637699,1.004840235661269,0,146
FEM,34.800000000000004,0.9476211298769074,1030.1000006184033,1030.1000006183333,1030.1000006184036,5.0365932488500675,-5.103610825645337,-0.06701757679818963,-8.518359628784111e-15,8.345424366977033e-16,0.11248371264946397,2.2737367544323206e-13,0.11331652612167951,1.0,0.11295238793507148,1.004811959524463,0,146
FEM,35.0,0.9480239181690593,1031.0981789155794,1031.0981789155092,1031.0981789155796,4.990891485881548,-5.057365744289065,-0.06647425840978446,-1.6984330608593723e-13,1.679167719654165e-14,0.11108183079432009,-2.2737367544323206e-13,0.1137169649781819,1.0,0.11335621274230102,1.0047840263495365,0,146
FEM,35.2,0.9484225489480981,1032.0873334927355,1032.0873334926644,1032.0873334927355,4.9457728857805705,-5.01171138440197,-0.06593849862548713,-4.7818519977038676e-14,4.770677749505441e-15,0.10969991409160654,0.0,0.1141277457640814,1.0,0.1137703511953248,1.0047564306305574,0,146
FEM,35.4,0.9488170770608332,1033.0675791741428,1033.0675791740714,1033.0675791741428,4.901228407036342,-4.966638569779896,-0.06541016274512981,-5.763618748932942e-14,5.8023335782892e-15,0.10833766242330951,0.0,0.11454891293933323,1.0,0.11419484788993853,1.0047291669640181,0,146
FEM,35.6,0.949207556003967,1034.0390290159794,1034.0390290159075,1034.0390290159796,4.857249209184147,-4.922138328148016,-0.06488911896682731,6.382047668118673e-14,6.483003161065203e-15,0.10699478058631992,2.2737367544323206e-13,0.11498050327347072,1.0,0.11462973972968248,1.0047022300466364,0,146
FEM,35.800000000000004,0.9495940381790536,1035.0017943417965,1035.0017943417238,1035.0017943417965,4.813826629085725,-4.8782018673750365,-0.06437523829370576,-9.563530523060138e-15,9.802311162045014e-16,0.10567097795455907,0.0,0.1154225461429388,1.0,0.11507505622419785,1.0046756146732023,0,146
FEM,36.0,0.9499765750241176,1035.955984775354,1035.955984775281,1035.9559847753542,4.770952167788209,-4.834820562236644,-0.06386839445117942,-2.9335041340505796e-14,3.033725963857358e-15,0.10436596835074885,2.2737367544323206e-13,0.11587506382012643,1.0,0.11553081977860166,1.0046493157344647,0,146
FEM,36.2,0.9503552170830207,1036.901708271899,1036.9017082718256,1036.9017082718992,4.728617482726349,-4.7919859465344,-0.06336846381177028,8.311927535142871e-15,8.672737804198793e-16,0.1030794699786379,0.0,0.11633807175475809,1.0,0.115997045975018,1.0046233282150856,0,146
FEM,36.4,0.9507300140457227,1037.8390711483858,1037.8390711483116,1037.8390711483858,4.686814382433795,-4.749689707755177,-0.06287532532531506,-1.2170993379800876e-13,1.2812408945286822e-14,0.10181120536253861,0.0,0.11681157884811942,1.0,0.11647374384691292,1.004597647191646,0,146
FEM,36.6,0.9511010147756105,1038.7681781128751,1038.7681781128003,1038.7681781128754,4.645534822448099,-4.707923682897192,-0.062388860453229666,-5.371224298666988e-14,5.7044513255143196e-15,0.10056090129341896,-2.2737367544323206e-13,0.1172955877204181,1.0,0.11696091614653627,1.0045722678307043,0,146
FEM,36.800000000000004,0.951468267540847,1039.6891322932224,1039.6891322931472,1039.6891322932227,4.604770901737538,-4.6666798548404245,-0.06190895310594159,-5.3382645526234285e-14,5.719552999853491e-15,0.09932943092053255,2.2737367544323206e-13,0.11779009878218666,1.0,0.11745855960560751,1.004547185386893,0,147
FEM,37.0,0.9518318194438032,1040.602035214612,1040.602035214536,1040.602035214612,4.564514606947796,-4.625950224845681,-0.06143561790160821,-8.538916101974436e-14,9.229364440746715e-15,0.09811447257698047,-2.2737367544323206e-13,0.11829509982572063,1.0,0.11796666899931077,1.0045223951815403,0,147
FEM,37.2,0.952191716977802,1041.5069869229728,1041.5069869228964,1041.506986922973,4.52475854180534,-4.5857271521147425,-0.06096861031316238,-1.6826470772279833e-13,1.8346567746091566e-14,0.09691661897568468,2.2737367544323206e-13,0.11881057596295094,1.0,0.11848522673306595,1.004497892655742,0,147
FEM,37.4,0.952548005890291,1042.4040859729353,1042.4040859728582,1042.404085972935,4.485495249811038,-4.546003064368691,-0.060507814560397215,-1.616554112793267e-13,1.7779949660210712e-14,0.09573563828689707,-2.2737367544323206e-13,0.11933650710875122,1.0,0.11901421277200104,1.0044736733185433,0,147
FEM,37.6,0.9529007311961099,1043.2934294508016,1043.293429450724,1043.2934294508016,4.446717389331525,-4.506770512535802,-0.060053123206153504,-5.0980920873744395e-14,5.656036926212225e-15,0.09457128521512478,0.0,0.11987286815659833,1.0,0.1195536021180179,1.004449732759519,0,147
FEM,37.800000000000004,0.9532499371933029,1044.175112998274,1044.175112998196,1044.175112998274,4.408417737362242,-4.46802217021083,-0.05960443285142218,-1.7483063607937055e-13,1.9564656286280855e-14,0.09342331769675992,0.0,0.1204196292033716,1.0,0.12010336497876627,1.004426066647403,0,147
FEM,38.0,0.953595667478434,1045.0492308365071,1045.0492308364292,1045.0492308365074,4.3705891911668004,-4.429750833909161,-0.05916164274326512,-8.983959409736286e-14,1.0140479393292666e-14,0.09229149696693795,0.0,0.12097675576782065,1.0,0.12066346698578308,1.0044026707284734,0,147
FEM,38.2,0.9539379649873925,1045.9158757902355,1045.9158757901569,1045.9158757902353,4.333224768640775,-4.3919494227485885,-0.058724654110557245,-1.299871668636321e-13,1.4798345148319395e-14,0.09117573304615666,0.0,0.12154420949756338,1.0,0.1212338694063511,1.0043795408249718,0,146
FEM,38.400000000000006,0.9542768719763637,1046.7751393108197,1046.7751393107408,1046.7751393108197,4.296317602920681,-4.354610981826156,-0.05829337890691235,-3.664429870653407e-14,4.207528394552574e-15,0.09007575448958863,0.0,0.12212194774926642,1.0,0.12181452984380242,1.0043566728311075,0,146
FEM,38.6,0.9546124324104134,1047.6271114979888,1047.627111497909,1047.6271114979888,4.259860935845836,-4.317728660926491,-0.057867725084819334,-1.7426164677925016e-14,2.0179782064138944e-15,0.08900470971093465,0.0,0.12270996968103674,1.0,0.12240540181141107,1.0043340627147037,0,147
FEM,38.800000000000004,0.9549446779243774,1048.4718830369463,1048.4718830368656,1048.4718830369463,4.223857694787512,-4.2813052820319655,-0.05744758724854393,-1.6050528961475408e-14,1.8744901267412004e-15,0.08795240128711189,-2.2737367544323206e-13,0.12330823681678861,1.0,0.12300648080388087,1.0043117062901439,0,148
FEM,39.0,0.9552736199720937,1049.3095428996025,1049.3095428995211,1049.3095428996025,4.18829931328105,-4.24533218217438,-0.05703286889663315,-3.1096653030360244e-14,3.662452276516678e-15,0.08692868097864292,0.0,0.12391674180570633,1.0,0.1236177248620433,1.00428959961157,0,148
FEM,39.2,0.9555992677144601,1050.140179186336,1050.1401791862543,1050.1401791863364,4.153181433669033,-4.209804908930238,-0.056623475264546475,3.036113027654608e-14,3.606002051559339e-15,0.08590853775285676,0.0,0.12453538877465613,1.0,0.12423912336186381,1.004267738633557,0,148
FEM,39.400000000000006,0.9559216303314432,1050.9638785569691,1050.963878556887,1050.9638785569696,4.118496853168381,-4.174716172954632,-0.05621931979050832,3.56398938139435e-15,4.26854094235362e-16,0.0849022234056059,2.2737367544323206e-13,0.1251641145598776,1.0,0.12487057737093676,1.0042461197947872,0,148
FEM,39.6,0.9562407321709101,1051.7807267562503,1051.7807267561673,1051.7807267562503,4.084240996405697,-4.140061312000185,-0.05582031559859659,-3.516284485804988e-14,4.246657501920453e-15,0.08390955996082972,0.0,0.12580285304143202,1.0,0.12551202079464563,1.0042247394230794,0,148
FEM,39.800000000000004,0.9565566146472811,1052.590808231766,1052.5908082316826,1052.590808231766,4.050407377578722,-4.105833755141468,-0.05542637756465263,1.0732734145868505e-13,1.3070103158007932e-14,0.08293046726544279,2.2737367544323206e-13,0.12645153554888566,1.0,0.1261633846589901,1.0042035939100837,0,148
FEM,40.0,0.9568693305955026,1053.3942059364513,1053.394205936368,1053.3942059364517,4.0169885234286085,-4.072025945600487,-0.05503742217313855,-1.008767722132653e-13,1.2386558136035374e-14,0.0819648196666092,2.2737367544323206e-13,0.12711009081705862,1.0,0.12682459756155615,1.004182679708435,0,148
FEM,40.2,0.9571789373451253,1054.1910012618664,1054.1910012617825,1054.1910012618664,3.9839766270756627,-4.038629994544834,-0.05465336747268638,2.977305901818994e-14,3.686034504075991e-15,0.08101245177840619,0.0,0.12777844514932357,1.0,0.12749558581675605,1.0041619933313524,0,148
FEM,40.400000000000006,0.9574854916955471,1054.9812740585878,1054.9812740585035,1054.981274058588,3.9513639836081893,-4.00563811665954,-0.05427413305528051,7.679794300496923e-14,9.586230803717286e-15,0.08007317898091221,0.0,0.12845652258370868,1.0,0.1281762735518619,1.0041415313521485,0,148
FEM,40.6,0.9577890472507234,1055.7651027033999,1055.7651027033153,1055.7651027034,3.919143224061372,-3.9730428640966693,-0.053899640037682744,-1.9481378316088538e-13,2.4516949580547844e-14,0.07914681042370884,0.0,0.12914424498782873,1.0,0.1288665827570184,1.0041212904034182,0,148
FEM,40.800000000000004,0.9580896537715055,1056.542564183405,1056.54256418332,1056.5425641834051,3.8873074000264296,-3.940837211064057,-0.05352981103982859,4.6395179364999706e-14,5.886462302316173e-15,0.0782347323704463,2.2737367544323206e-13,0.12984153765917916,1.0,0.12956643331973403,1.0041012671760383,0,148
FEM,41.0,0.958387357280791,1057.313734252798,1057.3137342527125,1057.313734252798,3.855850346965326,-3.909014969862639,-0.05316462290036976,-5.4990734188464785e-14,7.0338352004796274e-15,0.07733863308521868,0.0,0.13054833048821038,1.0,0.13027574861807656,1.0040814583920785,0,148
FEM,41.2,0.9586821993223881,1058.0786874556893,1058.0786874556034,1058.0786874556893,3.8247660144566,-3.8775703403552058,-0.05280432590139644,-9.903536324351592e-15,1.2770285842758963e-15,0.07645275215031865,0.0,0.13126453178193015,1.0,0.13099445670487112,1.0040618607990697,0,148
FEM,41.400000000000006,0.9589742188290086,1058.8374971579083,1058.837497157822,1058.8374971579087,3.7940485110971167,-3.8464972021627233,-0.05244869106880813,-1.1205533029245984e-13,1.4565892603458703e-14,0.07557815775089717,0.0,0.13199005236906758,1.0,0.13172246416944125,1.0040424712917215,0,148
FEM,41.6,0.9592634526000423,1059.590235584284,1059.590235584197,1059.590235584284,3.7636921318789973,-3.815789681310875,-0.05209754943622683,2.6922908347160046e-14,3.5278291776678342e-15,0.07471500433302848,0.0,0.13272480251188642,1.0,0.132459680247671,1.0040232867978198,0,148
FEM,41.800000000000004,0.9595499357632681,1060.3369738650017,1060.3369738649144,1060.3369738650017,3.733691403588182,-3.785442173985217,-0.05175077039865762,5.860069374197252e-14,7.740270627389698e-15,0.07386331943053015,0.0,0.13312270043014846,1.0,0.13285991770147246,1.004004304292445,0,148
FEM,42.0,0.9598337021188015,1061.077782074914,1061.077782074826,1061.077782074914,3.7040410495615106,-3.7554492974253364,-0.051408247867512614,-1.3514363239597316e-14,1.799300452392723e-15,0.0730230553840551,0.0,0.13335015532922045,1.0,0.1330896381145065,1.0039855207991437,0,148
FEM,42.2,0.9601147843938932,1061.8127292650142,1061.812729264926,1061.8127292650142,3.6747359505011445,-3.7258058420257427,-0.05106989152565436,-3.462594794223506e-14,4.646772994940045e-15,0.07219411837377299,0.0,0.13357828200763094,1.0,0.13332000851588002,1.0039669333902503,0,148
FEM,42.400000000000006,0.9603932144340311,1062.5418834882612,1062.5418834881725,1062.5418834882612,3.645771116234755,-3.6965067375580603,-0.05073562132514729,-9.033225556454028e-14,1.2218597445894543e-14,0.07137638717722472,0.0,0.1338071403920649,1.0,0.13355108887550915,1.003948539186733,0,148
FEM,42.6,0.9606690233461695,1063.2653118217659,1063.265311821677,1063.265311821766,3.6171416675244927,-3.6675470315595007,-0.05040536403782154,-1.2216443134871469e-13,1.6654787286629767e-14,0.07056972501504738,0.0,0.13403678912005915,1.0,0.13378293793588872,1.003930335357755,0,148
FEM,42.800000000000004,0.9609422416040728,1063.9830803866626,1063.983080386573,1063.9830803866626,3.588842824483436,-3.638921875579065,-0.05007905109862859,-4.3961362328204245e-14,6.040437776805873e-15,0.06977398674189156,0.0,0.13426728551919104,1.0,0.13401561316609392,1.0039123191200374,0,148
FEM,43.0,0.9612128991237785,1064.6952543664302,1064.69525436634,1064.6952543664302,3.560869898838064,-3.6106265160938946,-0.049756617258779445,-9.120829091990856e-14,1.2630535242751128e-14,0.06898902311422618,0.0,0.1344986856019189,1.0,0.13424917074158332,1.003894487737152,0,148
FEM,43.2,0.9614810253164718,1065.401898024123,1065.401898024032,1065.401898024123,3.533218288464468,-3.5826562882041273,-0.04943799974347586,4.189357194483989e-15,5.846719385662517e-16,0.06821468331122567,0.0,0.13473104406981218,1.0,0.1344836655394759,1.003876838518723,0,148
FEM,43.400000000000006,0.9617466491252419,1066.1030747187856,1066.1030747186942,1066.1030747187856,3.5058834733126787,-3.55500661103261,-0.04912313772246104,7.619078978837734e-14,1.0715984261731003e-14,0.06745081642884615,0.0,0.13496441432342773,1.0,0.1347191511430612,1.0038593688196387,0,148
FEM,43.6,0.9620097990509332,1066.7988469212307,1066.798846921139,1066.798846921231,3.4788610122268437,-3.5276729841981975,-0.04881197197415055,4.318247148749066e-14,6.120532101601313e-15,0.06669727237977029,0.0,0.13519884847560198,1.0,0.13495567985180357,1.0038420760392381,0,148
FEM,43.800000000000004,0.9622705031709382,1067.489276229293,1067.4892762292006,1067.489276229293,3.452146540311105,-3.5006509849768577,-0.04850444466883402,-1.7220599946021764e-14,2.459628226280894e-15,0.06595390243251094,0.0,0.13543439736677867,1.0,0.13519330269464933,1.003824957620503,0,148
FEM,44.0,0.9625287891535631,1068.1744233826294,1068.1744233825368,1068.1744233826294,3.42573576668201,-3.4739362659061896,-0.04820049922560297,-1.3689570310670973e-14,1.9703254842381503e-15,0.06522055954246928,0.0,0.13567111058155015,1.0,0.13543206944527825,1.0038080110492564,0,148
FEM,44.2,0.9627846842696325,1068.8543482771238,1068.8543482770306,1068.8543482771238,3.399624472472169,-3.4475245526836247,-0.0479000802146733,-6.009168856957459e-14,8.715193706564022e-15,0.06449709854882649,0.0,0.13590903646586858,1.0,0.13567202863849911,1.003791233853383,0,148
FEM,44.400000000000006,0.963038215402376,1069.5291099789197,1069.5291099788258,1069.5291099789197,3.3738085089794367,-3.4214116422640046,-0.04760313328815243,-1.257978096691481e-13,1.8383904484793258e-14,0.06378337629121186,0.0,0.1361482221446063,1.0,0.13591322758727842,1.0037746236020493,0,148
FEM,44.6,0.96328940905621,1070.1987667381145,1070.1987667380204,1070.198766738115,3.3482837959763856,-3.395593401101273,-0.04730960512848681,-8.322769556867726e-14,1.2255250516984806e-14,0.06307925167175259,2.2737367544323206e-13,0.13638871353923943,1.0,0.13615571240008717,1.0037581779049383,0,148
FEM,44.800000000000004,0.9635382913647881,1070.8633760021332,1070.8633760020386,1070.8633760021335,3.323046320094818,-3.370065763499433,-0.047019443408459045,1.1741475847149019e-14,1.7420247364772677e-15,0.06238458568600365,0.0,0.1366305553855348,1.0,0.13639952799836325,1.003741894411512,0,148
FEM,45.0,0.9637848880985498,1071.5229944287921,1071.5229944286975,1071.5229944287926,3.2980921332966773,-3.344824730052352,-0.046732596758483215,2.0729945537922845e-15,3.098808937828812e-16,0.06169924142432105,2.2737367544323206e-13,0.1368737912511311,1.0,0.13664471813397525,1.003725770810273,0,148
FEM,45.2,0.964029224671898,1072.1776778990761,1072.1776778989813,1072.1776778990766,3.2734173514222675,-3.3198663661581023,-0.046449014738926174,-6.365567795096894e-15,9.587084377827607e-16,0.06102308406570724,4.547473508864641e-13,0.1371184635529914,1.0,0.1368913254065862,1.003709804828047,0,148
FEM,45.400000000000006,0.9642713261501028,1072.8274815296331,1072.827481529538,1072.8274815296331,3.2490181527850837,-3.29518680059941,-0.04616864781581833,-1.2316189734740135e-13,1.868815105185687e-14,0.0603559808573655,0.0,0.13736461357468685,1.0,0.13713939128090175,1.0036939942292809,0,148
FEM,45.6,0.9645112172559717,1073.4724596850024,1073.4724596849069,1073.4724596850024,3.224890776846223,-3.2707822241826605,-0.045891447338915786,-2.134369070372344e-13,3.262780772426534e-14,0.05969780108534823,0.0,0.13761228148348753,1.0,0.13738895610376023,1.0036783368153575,0,148
FEM,45.800000000000004,0.9647489223763254,1074.1126659895847,1074.112665989489,1074.1126659895847,3.201031522911535,-3.246648888431686,-0.04561736552167272,-2.0459762356539457e-13,3.150904680428483e-14,0.059048416047289554,-2.2737367544323206e-13,0.1378615063472804,1.0,0.13764005912104355,1.0036628304239101,0,148
FEM,46.0,0.9649844655682885,1074.7481533393668,1074.7481533392706,1074.748153339367,3.1774367489117594,-3.2227831043312705,-0.04534635542237915,-1.2823249406768156e-13,1.9894682626219244e-14,0.05840769901760786,0.0,0.13811232615129873,1.0,0.13789273849442954,1.0036474729281726,0,148
FEM,46.2,0.9652178705654052,1075.3789739134056,1075.378973913309,1075.3789739134058,3.1541028701951745,-3.1991812411184952,-0.045078370926368995,-3.199957659960617e-14,5.001213464918177e-15,0.057775525212945905,0.0,0.13836477781467443,1.0,0.13814703131796824,1.003632262236326,0,148
FEM,46.400000000000006,0.9654491607835773,1076.0051791850838,1076.0051791849867,1076.005179185084,3.131026358391864,-3.175839725118024,-0.04481336672912052,-2.596967779711079e-14,4.088631676167722e-15,0.057151771758754764,2.2737367544323206e-13,0.1385025679378729,1.0,0.1382866152051223,1.003617196290864,0,148
